mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_activation;param_hidden_layer_sizes;param_learning_rate;param_max_iter;param_solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.9198853492736816;0.09882797839398125;0.009736919403076172;0.000461745763800967;logistic;(400,);constant;100;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.10771291146251684;-0.10519346732222457;-0.06903980848273664;-0.07665997364732235;-0.11904608747570414;-0.0955304496781009;0.019249002273973494;73
0.5965404510498047;0.03398085449405687;0.0060940742492675785;7.60631647131264e-05;relu;(300,);constant;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10606979123681985;-0.10305430283036823;-0.06963564950739365;-0.07864750498695995;-0.12044561072052419;-0.09557057185641317;0.018676283275304715;74
0.911851167678833;0.09219340552591312;0.009293031692504884;0.00010143284691862976;logistic;(400,);invscaling;100;adam;{'activation': 'logistic', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.10645623540117459;-0.1023049089038359;-0.06998818705594395;-0.08009203429107878;-0.11943579392821918;-0.09565543191605047;0.018041093768986365;75
0.37701897621154784;0.028234267226497477;0.005448055267333984;3.33398866932508e-05;relu;(200,);invscaling;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.10975125658158447;-0.10649137850152321;-0.07037220110273557;-0.07290080401312236;-0.11887195396745628;-0.09567751883328439;0.020060554926365392;76
1.986779546737671;0.05248634528247286;0.0060455322265625;7.111581413766761e-05;relu;(300,);adaptive;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10697821568421763;-0.10242872829106364;-0.0702705410664147;-0.07702876943296673;-0.121717692933087;-0.09568478948154993;0.019207630539647306;77
0.5693195343017579;0.1559133729875792;0.006476688385009766;7.0216599022674435e-06;relu;(400,);constant;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10905055574448548;-0.10488841938470395;-0.06986684130519086;-0.07414814838117417;-0.12048238795495342;-0.09568727055410158;0.020043276819835382;78
0.37157316207885743;0.05264758188332947;0.00551900863647461;8.147382070749957e-05;relu;(200,);constant;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'adam'};-0.10976088441855013;-0.10614245321840775;-0.0678345849192802;-0.07479826239048408;-0.11996615050633261;-0.09570046709061095;0.020537591640080087;79
0.664946460723877;0.07128157373232348;0.008158349990844726;8.943494994630249e-05;logistic;(300,);invscaling;300;adam;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.10684272957040203;-0.1028186956140848;-0.07646385770728009;-0.06834975188368711;-0.12411793913769159;-0.09571859478262913;0.020496238815248934;80
1.119094467163086;0.24917037385394936;0.010722637176513672;0.0032401918740171064;logistic;(300,);constant;100;adam;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.10687028387131295;-0.10599111743041316;-0.07089134236358866;-0.07530788625012436;-0.11986050568453449;-0.09578422711999472;0.01921293679026981;81
0.6593300819396972;0.04765756802765023;0.006642484664916992;3.421837403330256e-05;relu;(400,);adaptive;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.10907189293540762;-0.10671896261670824;-0.06984519899739716;-0.0738055433937966;-0.119608129085786;-0.09580994540581912;0.020097767135733448;82
0.4400013446807861;0.060146883637245345;0.005542850494384766;5.822699130948258e-05;relu;(200,);invscaling;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.1078100395234293;-0.1052017436153454;-0.07177277895455679;-0.07431137040364517;-0.12013934656082617;-0.09584705581156057;0.01930852197978882;83
1.9973251342773437;0.0867888307759295;0.006011581420898438;4.527693737209023e-06;relu;(300,);adaptive;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.1085575754914521;-0.10477096935805587;-0.07077870665147776;-0.07419581274230311;-0.12097512700998049;-0.09585563825065387;0.01984848404002524;84
0.3752908706665039;0.041124237640151294;0.0054476261138916016;2.6791714316309422e-05;relu;(200,);adaptive;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.11026305864105948;-0.10575669792849435;-0.07157190420511628;-0.07214437903322019;-0.11986570323494908;-0.09592034860856788;0.02016923687856703;85
0.5440582275390625;0.04263293700093255;0.00609431266784668;0.00012638349167764016;relu;(300,);constant;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.11171176489713346;-0.10674551872800878;-0.07130246667738623;-0.0707509302286044;-0.1191521634305291;-0.09593256879233239;0.020716222349329495;86
0.38634748458862306;0.09889316022523102;0.005638980865478515;0.0002737785199469661;relu;(200,);constant;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10919461470771447;-0.10237699414015464;-0.07321032091725309;-0.07544313188186587;-0.11974691868469452;-0.0959943960663365;0.018550656058838915;87
0.3689134120941162;0.04512277333824321;0.0056228160858154295;0.00010059720413610698;relu;(200,);adaptive;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'adam'};-0.11025408556828326;-0.10582480226049173;-0.07059147200874273;-0.07449653180459798;-0.1188420855827124;-0.09600179544496562;0.01964412885117953;88
0.5004509449005127;0.040542584754856406;0.0058844566345214845;2.7476083639296866e-05;relu;(300,);adaptive;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.11047594141166507;-0.10642353984655847;-0.06962403730257945;-0.07480127838171359;-0.11909382915022773;-0.09608372521854887;0.01998284346338568;89
0.710511302947998;0.08924799008242078;0.008579111099243164;0.0007016023149517218;logistic;(300,);invscaling;100;adam;{'activation': 'logistic', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.11014692079645222;-0.10149295136301509;-0.07362398602113036;-0.07574714699166185;-0.11951353568696313;-0.09610490817184454;0.018406538355361404;90
1.3687017440795899;0.09808353940613988;0.005545663833618164;3.418140907294586e-05;relu;(200,);adaptive;200;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10860176124277228;-0.10679313537309089;-0.07020158873758399;-0.07670056037792361;-0.11836598845137045;-0.09613260683654826;0.01904453762911543;91
0.5217306613922119;0.05042697703490982;0.006009483337402343;0.00010849104819070332;relu;(300,);invscaling;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.11110447614938088;-0.10560458988414839;-0.07182279434281275;-0.07266398794481113;-0.11949214233914102;-0.09613759813205883;0.02000642978680844;92
0.4939562320709229;0.044788641228731566;0.00605926513671875;9.164304054408362e-05;relu;(300,);constant;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'adam'};-0.11130463673739079;-0.10631376848507013;-0.07039185914677505;-0.0730520699796601;-0.12000840730643937;-0.09621414833106708;0.020489823913628642;93
0.5901469707489013;0.03810378732473441;0.006321144104003906;2.2742383218953498e-05;relu;(400,);constant;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'};-0.11106225379862007;-0.10648075327579658;-0.0701770563459943;-0.07153592491637871;-0.12200354594367657;-0.09625190685609325;0.021344320948211697;94
0.5562794208526611;0.04077904979708153;0.007120513916015625;0.0008274201507188479;relu;(300,);invscaling;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.11048713196446557;-0.10752369033508316;-0.07149419582098081;-0.07310164640660063;-0.119462029300032;-0.09641373876543244;0.020085578842985636;95
0.5383779048919678;0.046501497177091476;0.006001949310302734;8.005625851291032e-05;relu;(300,);constant;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'};-0.10948786052916909;-0.10607169051265762;-0.07042431254538224;-0.07476011596956535;-0.12142926722555077;-0.09643464935646501;0.02017083451497619;96
0.5827133655548096;0.07410928308778007;0.0081512451171875;0.0012440509235685769;logistic;(200,);constant;100;adam;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.10662025695994301;-0.10204246569606729;-0.06823666712028863;-0.08629016481846134;-0.11912734632845896;-0.09646338018464384;0.01759650728778048;97
0.617561674118042;0.12860134364063838;0.006486272811889649;3.0348952649242625e-05;relu;(400,);constant;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.1071683994729788;-0.10475838976943254;-0.07148077358656943;-0.07865361898577633;-0.12036803570007015;-0.09648584350296545;0.018418213163486023;98
0.7295756340026855;0.11629772416531421;0.01070995330810547;0.0024330096676156293;tanh;(400,);constant;200;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'};-0.10805451327896555;-0.10251455619850604;-0.06988495330289315;-0.07885644515587109;-0.1231685671393935;-0.09649580701512586;0.019496408833261935;99
0.7797372341156006;0.10014027439784647;0.012099790573120116;0.0050663478005416535;tanh;(400,);constant;300;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.10949061209595984;-0.10308820253619112;-0.06957404299004034;-0.08076328535156219;-0.11958680912120108;-0.09650059041899091;0.018535439124929984;100
1.9527419090270997;0.1334124196500761;0.006012678146362305;4.305234868712901e-05;relu;(300,);adaptive;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'sgd'};-0.11042573007163643;-0.10358597804553517;-0.07152592046426023;-0.0779835009327663;-0.11903093522915133;-0.09651041294866988;0.01853831130069252;101
0.6042619705200195;0.08861881138151596;0.007541275024414063;0.0006219393762989809;logistic;(200,);invscaling;200;adam;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.11014822896526263;-0.10117386998879307;-0.07009494538024863;-0.07913258101168252;-0.12221320764802579;-0.09655256659880254;0.019329400392470233;102
2.8453282833099367;1.1480141444682403;0.023734903335571288;0.012347168310380933;tanh;(400,);constant;300;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'lbfgs'};-0.11168025002301522;-0.10298055284697265;-0.07079547492913474;-0.07663743304702307;-0.12072844006623613;-0.09656443018247637;0.01956874182386296;103
0.5470359325408936;0.08111896789717753;0.006105184555053711;6.163883438672227e-05;relu;(300,);constant;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.10816487963735376;-0.10332084438804219;-0.07178241365113809;-0.07861866354981675;-0.12102679873725912;-0.09658271999272197;0.018519310173923702;104
0.6213018417358398;0.05077613213024265;0.006345891952514648;4.962718088627424e-05;relu;(400,);invscaling;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.10916179271816685;-0.11006821065799625;-0.06954389899585257;-0.07362959362554329;-0.12074217729120808;-0.0966291346577534;0.020888772033776294;105
0.3445171356201172;0.026946661478691077;0.00550999641418457;9.422929642519165e-05;relu;(200,);invscaling;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.10969831400288195;-0.10869338531319464;-0.07091633852917278;-0.07333389330564147;-0.12085928033774558;-0.09670024229772728;0.020529200789250787;106
0.360029935836792;0.023325350228486755;0.0054359912872314455;3.1679145920476e-05;relu;(200,);constant;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.11063550505118507;-0.10486727727632707;-0.07275343019496772;-0.07593798519134252;-0.11934153768333919;-0.09670714707943232;0.018857577557812432;107
3.590507221221924;0.6799721102701353;0.018839025497436525;0.004316643693704562;tanh;(300,);constant;100;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'lbfgs'};-0.10951578504942601;-0.10655667082330247;-0.07085438522012999;-0.07636212378376514;-0.12026538857101743;-0.09671087068952822;0.019485123895587347;108
0.6435015678405762;0.08863455169289115;0.00629277229309082;1.4937566155818735e-05;relu;(400,);constant;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'};-0.11156381264242538;-0.10635318116895802;-0.0698029276079421;-0.07613556131919977;-0.12002033480429532;-0.09677516350856412;0.020021364799079882;109
1.467120599746704;0.09099156192871224;0.005600929260253906;0.00010167460869345355;relu;(200,);adaptive;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'sgd'};-0.10680760246146126;-0.10677159448198187;-0.07214474679213877;-0.07702838530113847;-0.12127533401447269;-0.09680553261023861;0.018960089051240497;110
3.8581289768218996;1.7514724262797325;0.023196935653686523;0.004267397566674461;tanh;(400,);invscaling;100;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'lbfgs'};-0.10950216446900558;-0.10850228455907138;-0.07061165531104724;-0.07549835093559107;-0.12005330084255184;-0.09683355122345343;0.019892654263124507;111
0.887550687789917;0.191153282753709;0.012534141540527344;0.0058346613490552895;tanh;(400,);constant;100;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.11138161528957825;-0.10190591096246687;-0.07181053490731643;-0.07879027436949211;-0.12074192794441287;-0.09692605269465329;0.01876514791522218;112
0.6136527538299561;0.11083736188934326;0.005956125259399414;5.612930377163466e-05;relu;(300,);adaptive;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.1103116444406118;-0.1064459181357463;-0.07204877369117843;-0.07653461434558889;-0.11940254744113682;-0.09694869961085244;0.019024625750017003;113
2.5202311515808105;0.49867479952494614;0.01606588363647461;0.0028788967839333325;tanh;(200,);invscaling;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'lbfgs'};-0.11238339255926065;-0.10540197131156086;-0.07077814141745986;-0.07575683853065535;-0.12058223624002624;-0.09698051601179258;0.020011095088672264;114
3.423097610473633;1.653127833025528;0.01651458740234375;0.005554653062149832;tanh;(300,);constant;300;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'lbfgs'};-0.11249208558521681;-0.10622742677084264;-0.07118955958807649;-0.07555177770662369;-0.11949829930295693;-0.0969918297907433;0.019786502127249878;115
0.5853800296783447;0.03576871653842983;0.006693601608276367;5.933030891858222e-05;relu;(400,);adaptive;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'adam'};-0.11250758456639068;-0.10537386157756432;-0.07005945651867727;-0.07679435574379291;-0.12046038890280288;-0.0970391294618456;0.019975234024052064;116
0.6444890022277832;0.0589594259017068;0.006340408325195312;4.430240635503343e-05;relu;(400,);invscaling;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.10986290756216685;-0.10637414151234395;-0.07510310304440979;-0.07382122473228644;-0.12006932708083741;-0.0970461407864089;0.018985477851995253;117
2.8825501441955566;0.8089622322977238;0.01975417137145996;0.001163274353561912;tanh;(200,);adaptive;300;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'lbfgs'};-0.11120902958688247;-0.10940537445584411;-0.06956331869404288;-0.07545359421301141;-0.11972112877974674;-0.09707048914590552;0.020440321768701326;118
1.2559741020202637;0.9231591205680765;0.010327672958374024;0.004866439487115914;logistic;(200,);invscaling;300;adam;{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.10789078427710763;-0.10235273391265884;-0.08119417029362318;-0.07507448569547324;-0.11907155830489496;-0.09711674649675157;0.016522099806132836;119
0.41272387504577634;0.08403975335274441;0.005457592010498047;7.049733811061629e-05;relu;(200,);constant;300;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'};-0.11255874289030808;-0.10319812422001987;-0.06926332451376961;-0.0787314986951234;-0.12192188434127282;-0.09713471493209876;0.020022797555203763;120
0.5548367023468017;0.06090570031663029;0.0063155174255371095;6.22738010017387e-05;relu;(300,);invscaling;100;adam;{'activation': 'relu', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.11224663956391437;-0.10668468177976546;-0.07069624541340168;-0.07336683212895569;-0.12288211265862083;-0.0971753023089316;0.021196213385018325;121
0.4340535640716553;0.037425320915783884;0.005497455596923828;7.041385067382068e-05;relu;(200,);constant;100;sgd;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.11117454608582024;-0.10509856331133391;-0.072772265791867;-0.07683464195275971;-0.1201664818120396;-0.09720929979076409;0.01895571735395711;122
0.3701667785644531;0.009856807449711234;0.005553627014160156;7.160954314863802e-05;relu;(200,);constant;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (200,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'};-0.11090896532580613;-0.11083788004047719;-0.06974487380808918;-0.07396259248881147;-0.12064250178766295;-0.09721936269016938;0.02105819355905495;123
4.6021003246307375;1.9555728258225498;0.018109130859375;0.0038594717130433316;tanh;(400,);adaptive;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'lbfgs'};-0.1131915545993889;-0.10173880186827892;-0.07093282870358052;-0.08021948628226946;-0.12015478549539167;-0.09724749138978189;0.01887614142200219;124
2.4892334938049316;0.056780711465453694;0.008262348175048829;0.00012028801178915387;tanh;(300,);adaptive;200;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.10790547451730016;-0.10326385217748246;-0.07480776062819465;-0.07694393904104598;-0.12348098227875502;-0.09728040172855565;0.01872835062078065;125
3.3598312854766847;1.310499704350487;0.014911413192749023;0.003377098766373398;tanh;(200,);invscaling;100;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'lbfgs'};-0.11641854242976396;-0.10348225386102816;-0.07083296838901917;-0.07558070050737936;-0.12009331533632327;-0.09728155610470278;0.020471952438995127;126
3.1566025733947756;0.07224654847622364;0.00941472053527832;0.00011397309846195665;tanh;(400,);adaptive;200;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'sgd'};-0.1069972007497986;-0.10677851676458383;-0.0715791381411669;-0.07691072588450709;-0.1244707489473809;-0.09734726609748746;0.019997007996687993;127
2.9383819103240967;0.8119874502038265;0.019086074829101563;0.006353790988562554;tanh;(300,);adaptive;100;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'lbfgs'};-0.11491075563806703;-0.10562201556410954;-0.07010584790757621;-0.0763498168939539;-0.12010816694576229;-0.0974193205898938;0.020386113066524617;128
0.8536830902099609;0.05329566915631054;0.010610151290893554;0.0012418487032287045;tanh;(300,);constant;200;adam;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'};-0.11202866854209606;-0.10808952521165469;-0.06993808032653781;-0.07620248186733777;-0.12086555500550562;-0.09742486219062639;0.020407767544614683;129
1.1426453113555908;0.17222061737270292;0.00941004753112793;0.000149808059837668;tanh;(400,);invscaling;100;adam;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 100, 'solver': 'adam'};-0.11279226260321207;-0.11344249917505697;-0.06909797487401656;-0.07332224312276808;-0.1188289113078231;-0.09749677821657535;0.021606378410188795;130
4.0037522315979;0.9264740596147919;0.010291767120361329;0.0017303471330296462;tanh;(400,);adaptive;100;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.10916515254275264;-0.10598989156114522;-0.07064360185984711;-0.0812304540144167;-0.12061361181347832;-0.097528542358328;0.018592220243629755;131
4.066686391830444;1.4473084754582008;0.020733213424682616;0.003915406455774196;tanh;(300,);constant;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'lbfgs'};-0.11519836618700956;-0.10694599820189975;-0.07089791986858064;-0.07465042539730667;-0.12010360617426176;-0.09755926316581168;0.02070332449646334;132
0.47556748390197756;0.04185392106486566;0.006883955001831055;7.134631263541792e-05;tanh;(200,);adaptive;300;adam;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'adam'};-0.11256092322803382;-0.10994272288912892;-0.06857823019219672;-0.0777576908689474;-0.11903995016221612;-0.0975759034681046;0.020355937445012882;133
2.863805866241455;0.2845091872761357;0.010059356689453125;0.003687382367177329;tanh;(300,);adaptive;100;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 100, 'solver': 'sgd'};-0.1096613421240489;-0.10468601371692916;-0.07485365480264773;-0.07440072708471124;-0.12447042319923782;-0.09761443218551498;0.019866094982815673;134
0.7454533576965332;0.06980057738315829;0.008840322494506836;0.0013854627743271608;tanh;(300,);constant;100;sgd;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'};-0.11081121671976685;-0.10538203831891695;-0.07517429665632862;-0.07609767361353198;-0.12088464290744368;-0.09766997364319761;0.018668201262444898;135
3.534902048110962;1.8746085375013046;0.017370319366455077;0.003924493954573339;tanh;(400,);constant;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'lbfgs'};-0.10874123485809761;-0.11032543246470693;-0.07073924857309143;-0.07833260533684204;-0.12044352324866701;-0.09771640889628101;0.019496435618634955;136
0.7006727695465088;0.09735091208669412;0.0063189506530761715;1.9127411905657466e-05;relu;(400,);constant;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'adam'};-0.10918283792890714;-0.11009937412899662;-0.07285872906347957;-0.0773645067463253;-0.11965394557250408;-0.09783187868804255;0.01896370132417675;137
0.5362560272216796;0.048291620076358836;0.007382011413574219;0.00039175626343621343;tanh;(200,);adaptive;200;adam;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.11674807428677082;-0.10726761592573897;-0.07017264255957079;-0.07595714604140846;-0.11946418681410938;-0.09792193312551968;0.020776472610012628;138
3.6592596054077147;1.475378305813938;0.018149614334106445;0.0031396839027875356;tanh;(400,);invscaling;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'lbfgs'};-0.11406887288640358;-0.11066235549481687;-0.07192415311404603;-0.07289805840628785;-0.12007692422267142;-0.09792607282484514;0.021052146883906216;139
4.037516736984253;1.6828905522979047;0.02417645454406738;0.003547666654791425;tanh;(400,);adaptive;300;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 300, 'solver': 'lbfgs'};-0.11051279212533875;-0.10979427128202675;-0.07079430144853907;-0.0781985861658269;-0.12096545530336893;-0.09805308126502008;0.019775332485390384;140
0.5652973175048828;0.01781400109234552;0.006562566757202149;0.00014003958047234172;relu;(400,);invscaling;300;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.1124027901232907;-0.10844403477711037;-0.07176548512611974;-0.07818260871569246;-0.1196535160633817;-0.098089686961119;0.019320101101683702;141
0.7345556735992431;0.13776313740557647;0.00637350082397461;3.098362955081041e-05;relu;(400,);adaptive;200;adam;{'activation': 'relu', 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'adam'};-0.11217149884101343;-0.1046788266453104;-0.07338114153475787;-0.07920301277439036;-0.12110299983893605;-0.09810749592688162;0.01864695069085939;142
0.42264347076416015;0.05076007492456815;0.006921148300170899;8.260914424546733e-05;tanh;(200,);invscaling;300;adam;{'activation': 'tanh', 'hidden_layer_sizes': (200,), 'learning_rate': 'invscaling', 'max_iter': 300, 'solver': 'adam'};-0.10867278647689474;-0.11241984901096241;-0.06843638525517383;-0.08014289291076665;-0.12112205452623401;-0.09815879363600633;0.02024464045359734;143
3.907631492614746;1.562120831761864;0.019323015213012697;0.004719614110553311;tanh;(300,);adaptive;200;lbfgs;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'adaptive', 'max_iter': 200, 'solver': 'lbfgs'};-0.11073798712620003;-0.1079271769619531;-0.06978123116284872;-0.08125791541263337;-0.121213892894636;-0.09818364071165424;0.01937068751100506;144
0.628594970703125;0.0384278683299574;0.008117771148681641;9.122165281092447e-05;tanh;(300,);invscaling;200;adam;{'activation': 'tanh', 'hidden_layer_sizes': (300,), 'learning_rate': 'invscaling', 'max_iter': 200, 'solver': 'adam'};-0.11556624760124959;-0.10872486379595793;-0.07032383817363314;-0.07619674570964981;-0.12032420590477542;-0.09822718023705318;0.020799325490493428;145
