mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_bootstrap;param_criterion;param_max_samples;param_min_samples_leaf;param_min_weight_fraction_leaf;param_n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
4.128099203109741;0.11362228974530562;0.03580036163330078;0.00039112038813706503;True;poisson;0.8;6;0.1;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 300};-0.1057594300122374;-0.1004863078101674;-0.06988406333121734;-0.0720387796663002;-0.1207226569371519;-0.09377824755141484;0.019789312803720288;67
4.104216051101685;0.12032161705554532;0.036510896682739255;0.0011003386479942728;True;poisson;0.8;8;0.1;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.8, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 300};-0.10575554516358869;-0.10064080825788851;-0.070017729966941;-0.07198234706930702;-0.12054031902460967;-0.09378734989646698;0.019730088324797845;68
4.189671230316162;0.11421522423877643;0.036116838455200195;0.00017698053783319064;True;poisson;0.8;1;0.1;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 300};-0.10571203185495402;-0.10058945020031036;-0.0701207261850714;-0.07201862703926024;-0.12050411136098442;-0.09378898932811609;0.019678609253697393;69
4.359514570236206;0.5033569067476866;0.06297144889831544;0.0379710602514288;True;friedman_mse;;8;0.1;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': None, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 200};-0.10589788645994537;-0.10060575217703745;-0.07010374557311698;-0.07212788078329833;-0.1202353386954649;-0.0937941207377726;0.019609677732256615;70
1.473222255706787;0.03668389509855244;0.014292335510253907;0.0001352612793802892;True;friedman_mse;;1;0.1;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': None, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10562102105043619;-0.10027655062626406;-0.06998196314668807;-0.07279052530304901;-0.12031864743167131;-0.09379774151162174;0.019460821099729603;71
0.9967406272888184;0.05288700308191336;0.014291143417358399;0.00015846423018248658;True;poisson;0.4;8;0.1;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10530595254128364;-0.10041159258508693;-0.07027169488320859;-0.07218191214591078;-0.12085498912395709;-0.09380522825588941;0.019641768068855404;72
1.4457271575927735;0.027032995238928492;0.014291048049926758;9.200436736158729e-05;True;squared_error;;8;0.1;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': None, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10610625507360111;-0.10060184197320639;-0.07008948297671004;-0.07192248725852991;-0.12031446503774068;-0.09380690646395762;0.019705531036596124;73
3.0786663055419923;0.07257867820357997;0.025144577026367188;0.00019575016198384904;True;poisson;;1;0.1;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': None, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 200};-0.10578203143142569;-0.10078878174841029;-0.07003867158127561;-0.07179639143183372;-0.1206446795752027;-0.0938101111536296;0.019808119426701323;74
1.2912165164947509;0.03347152382008073;0.014296293258666992;0.0002181952336604415;True;squared_error;0.8;8;0.1;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.105808722450446;-0.10073008445397828;-0.06979553597010081;-0.07258841306604912;-0.12026517200166807;-0.09383758558844846;0.019589688434204243;75
1.586815357208252;0.10388401170914523;0.014809608459472656;0.0009874435587039448;True;poisson;;6;0.1;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': None, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10570642584165253;-0.10054385712405303;-0.06994293683818359;-0.07268296779979173;-0.12032729925386929;-0.09384069737151005;0.019524448372274374;76
2.120996427536011;0.22610312618753556;0.026261186599731444;0.011507009231422147;True;friedman_mse;;8;0.1;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': None, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10562643891360106;-0.10047429992126707;-0.06970519744015317;-0.07268204566248478;-0.12072553513793859;-0.09384270341508893;0.019676959964240445;77
0.4505626678466797;0.015048198215310756;0.013445091247558594;3.719189225497837e-05;True;friedman_mse;0.4;1;0.3;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.1059883740103627;-0.1008072676449182;-0.07007555052490134;-0.0729724877126809;-0.11938021142859566;-0.09384477826429176;0.019228261612042986;78
1.5560252666473389;0.10405555162505963;0.01441187858581543;0.00010546419908028785;True;poisson;;8;0.1;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': None, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.1060245085264841;-0.10071404872872738;-0.06991689482833582;-0.07205553473427777;-0.12055638227283008;-0.09385347381813103;0.01978058065858513;79
0.8799068927764893;0.026404873262405076;0.023520612716674806;0.00031322650766094713;True;squared_error;0.4;6;0.3;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10579216477846883;-0.10107924983560715;-0.07002871416509758;-0.0729656686663034;-0.11946922621049684;-0.09386700473119476;0.0192604756570842;80
3.0534575462341307;0.10850313871511524;0.02484240531921387;0.00048824661754187;True;poisson;;6;0.1;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': None, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 200};-0.10577367165369746;-0.10066059520456398;-0.06991102319902143;-0.07232374350426433;-0.12073288394809277;-0.093880383501928;0.01973675411674517;81
0.8953778266906738;0.01852802063064402;0.02399311065673828;0.00012088406001320581;True;poisson;0.4;8;0.3;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10582707890238073;-0.10103266413736002;-0.07021028112925763;-0.0728799626297336;-0.11945339380563506;-0.09388067612087342;0.01923095903997794;82
1.19698486328125;0.12892220154213227;0.03507237434387207;0.009140685942740215;True;poisson;0.4;6;0.3;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10577454214277922;-0.10091048829594072;-0.07011129259736643;-0.07307871376438994;-0.11954787864260746;-0.09388458308861676;0.019221824825450973;83
1.3286900997161866;0.0382064390011574;0.03394417762756348;0.0003136827643299955;True;squared_error;0.4;1;0.3;300;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10584269580052566;-0.10111571089336525;-0.0699339531246386;-0.07329767345076019;-0.11933558591577106;-0.09390512383701217;0.019185883499928263;84
1.326070737838745;0.04127163527556933;0.014200067520141602;0.00013893120109476566;True;squared_error;0.8;1;0.1;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10614167282554036;-0.10050365379275517;-0.0699372842593182;-0.07207510245381805;-0.12087774613597463;-0.09390709189348127;0.019858515708151652;85
0.8825229644775391;0.0141513292146154;0.023849868774414064;0.000440937990290992;True;friedman_mse;0.4;8;0.3;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10584996238268114;-0.10102054213538589;-0.07001121387825954;-0.07309967198900698;-0.11956771771712434;-0.09390982162049158;0.01926480064505882;86
0.4382589817047119;0.012339651324302441;0.013560676574707031;0.0002652340245218237;True;friedman_mse;0.4;8;0.3;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.10607854918272948;-0.10110258639519545;-0.07013441630520877;-0.07283181650497911;-0.11940874706649415;-0.0939112230909214;0.01928502622359606;87
1.0537344455718993;0.14621471251792187;0.027950000762939454;0.005111959886414407;True;poisson;0.4;1;0.3;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10587377716272314;-0.10099867026706086;-0.07005912185637311;-0.07306012273542807;-0.11956931664276509;-0.09391220173287006;0.019263247320531415;88
0.48874845504760744;0.06412385012834566;0.020955467224121095;0.0032810568980807526;True;poisson;0.4;6;0.5;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10599163606785506;-0.10069743908427944;-0.07002314803774708;-0.07361956140162294;-0.11924174406784034;-0.09391470573186897;0.019057890761461502;89
0.35541529655456544;0.004465749079552276;0.013409852981567383;9.943123858301493e-05;True;poisson;0.4;8;0.5;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.1059105425584402;-0.10063443735418857;-0.06986224329014153;-0.07378839270972085;-0.11937922159196288;-0.09391496750089082;0.01908447477542037;90
1.3267849922180175;0.03422169804177565;0.03388724327087402;0.0003362881541440131;True;friedman_mse;0.4;1;0.3;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10589479572062128;-0.10104980161477088;-0.070087273006686;-0.0731929794867833;-0.11943057458554032;-0.09393108488288035;0.01919701466489525;91
1.3166230201721192;0.024568355604319303;0.03423199653625488;0.0006519216692384773;True;friedman_mse;0.4;6;0.3;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10576960950772574;-0.10107846141081331;-0.07023313966374915;-0.07307885067895072;-0.11950004606880113;-0.09393202146600801;0.01919070455804464;92
0.4472548484802246;0.011984346191545097;0.014328575134277344;0.0012140993084257183;True;squared_error;0.4;1;0.3;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.1056363666616783;-0.1012925935504205;-0.07005543206264837;-0.07336695158138934;-0.11933831148360867;-0.09393793106794904;0.019129363484478922;93
0.8800829410552978;0.025031154734638822;0.023700428009033204;0.0003620309745691341;True;squared_error;0.4;8;0.3;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10597374672746693;-0.10112659428587506;-0.0700817246537083;-0.07308223667987229;-0.11943622065681914;-0.09394010460074834;0.01923943376856519;94
0.6205922126770019;0.025410245435873873;0.013788223266601562;0.0003992095098364677;True;squared_error;0.8;6;0.3;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.10622588251438096;-0.10096728255837162;-0.0700192598407952;-0.07317998077438401;-0.11938124973181033;-0.09395473108394843;0.01923934468851095;95
1.3196085929870605;0.02585380673476048;0.033826684951782225;0.00028802198263603505;True;squared_error;0.4;8;0.3;300;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10581147224845561;-0.10095091479296348;-0.07017202759853192;-0.07329553820493366;-0.11956969582283734;-0.0939599297335444;0.01917328566764037;96
1.308415937423706;0.029854295459883655;0.03436336517333984;0.0012048760584353131;True;friedman_mse;0.4;8;0.3;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10591339618767677;-0.10121278952416521;-0.07000975876511993;-0.0729760335753432;-0.11970519576246066;-0.09396343476295317;0.01935067225850781;97
0.3509193420410156;0.002547767065357958;0.013823652267456054;0.0010521571607434294;True;friedman_mse;0.4;1;0.5;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10612060836220652;-0.10071604084394505;-0.06999909762900151;-0.07361462233969998;-0.11942428183901113;-0.09397493020277284;0.019131190518201394;98
0.8841635227203369;0.01673329246633587;0.02442002296447754;0.00179450787374089;True;friedman_mse;0.4;1;0.3;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.1058889210303717;-0.10097769361726926;-0.07027928527849997;-0.07302370511204512;-0.11976390134392877;-0.09398670127642297;0.01926909252553205;99
0.8843320369720459;0.030192634386268;0.023807621002197264;0.0003847087380985083;True;squared_error;0.4;1;0.3;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10595239139913573;-0.10113504444544903;-0.07002060717593735;-0.07308176487876857;-0.11978052323921007;-0.09399406622770015;0.019344185496596524;100
1.2775703430175782;0.12049929129002167;0.024146175384521483;0.0004968937336127921;True;poisson;0.8;6;0.3;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10619809340957088;-0.1011310342556794;-0.07018337249398689;-0.0730322809919707;-0.11944029153739649;-0.09399701453772089;0.019254768279503887;101
0.4410540580749512;0.01707672996580911;0.013486909866333007;0.00017558737003444305;True;squared_error;0.4;6;0.3;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.1061332827679905;-0.1010741248601034;-0.07003044132545923;-0.0731881008779217;-0.11956456912224185;-0.09399810379074333;0.019279428714627404;102
0.43407273292541504;0.011810269735187626;0.01357574462890625;0.0002499171008455222;True;squared_error;0.4;8;0.3;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.10571960868796917;-0.10113021901458602;-0.07022351352439346;-0.07354847168909161;-0.11938324650581862;-0.09400101188437178;0.019058251590464842;103
0.43844146728515626;0.013940609800207896;0.013831901550292968;0.0009699695710299023;True;friedman_mse;0.4;6;0.3;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.1057476723736544;-0.10095229017553067;-0.07004943570794393;-0.0735729060252828;-0.11969130306188887;-0.09400272146886014;0.01916914635047267;104
1.7365530490875245;0.2176277436388269;0.04266691207885742;0.010649256273107673;True;poisson;0.4;1;0.3;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10581086916916957;-0.1010950348363307;-0.07018576227038859;-0.0732913692785669;-0.11963409918881317;-0.0940034269486538;0.019198481384532184;105
0.6947223663330078;0.0033674967392527773;0.02335634231567383;0.00018773519173155058;True;friedman_mse;0.4;1;0.5;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 200};-0.10592166325603843;-0.10082033631524873;-0.0702870147296574;-0.07382730312810565;-0.11916468643513825;-0.09400420077283769;0.01892695309291312;106
1.2216026306152343;0.06674602475519509;0.024486732482910157;0.0009960756094058772;True;friedman_mse;0.8;8;0.3;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.8, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10633833856573409;-0.10116097355096983;-0.06999999379289919;-0.07319778070288895;-0.11933379682090592;-0.09400617668667959;0.019256416265712572;107
0.3482947826385498;0.0030509296850801107;0.013453435897827149;0.00018142005228940125;True;squared_error;0.4;6;0.5;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10603123746362715;-0.10085639546453551;-0.06992584457514181;-0.0739461611572984;-0.11927868741547067;-0.0940076652152147;0.019039401193803436;108
1.305065393447876;0.034137405500732465;0.03379487991333008;0.0002533342974350912;True;squared_error;0.4;6;0.3;300;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10596267281387128;-0.10095509933427728;-0.07002540111136953;-0.07347369823886929;-0.11962222885458228;-0.09400782007059393;0.019204622928712695;109
0.6890405654907227;0.009423237107739462;0.02391538619995117;0.0007764910719851753;True;squared_error;0.4;8;0.5;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 200};-0.10600802531388197;-0.10080981245450694;-0.07001893373219976;-0.0738917948440401;-0.11933233233887207;-0.09401217973670017;0.019035356532181476;110
0.34418840408325196;0.005279472246748884;0.013906526565551757;0.0003256091673836023;True;squared_error;0.4;8;0.5;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10606708357011131;-0.1007860524648812;-0.07032897866189101;-0.07366093849391753;-0.11923333027149009;-0.09401527669245822;0.018986202768247386;111
0.35059170722961425;0.004565682227805664;0.013738536834716797;0.0003566080366068446;True;squared_error;0.4;1;0.5;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10596871305634646;-0.10072723650749056;-0.0699970269571874;-0.07413950868654977;-0.11925555196953808;-0.09401760743542245;0.01895747339987911;112
0.6883407592773437;0.008187723988032445;0.02336297035217285;0.000254896896677014;True;friedman_mse;0.4;8;0.5;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 200};-0.10598502829971479;-0.10073760246453818;-0.07028701762232212;-0.07391491371865562;-0.11917170732882432;-0.094019253886811;0.01891224688277639;113
1.3708341121673584;0.024053210973010043;0.03459234237670898;0.0002841900418645632;True;poisson;0.4;8;0.3;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10583099817312765;-0.10110056451225834;-0.0702358510851509;-0.07328674157090209;-0.11965096702382731;-0.09402102447305326;0.01919444858118176;114
1.0417916297912597;0.011950624843037837;0.033756160736083986;0.0005182460204584606;True;squared_error;0.4;1;0.5;300;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10599278504758221;-0.10090593509216421;-0.0700978693808995;-0.07382347730606206;-0.11928626130512066;-0.09402126562636573;0.01902269959024086;115
1.2160274505615234;0.06215293170111591;0.023895454406738282;0.0005160031876588103;True;squared_error;0.8;1;0.3;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10636899116099166;-0.10111776417171683;-0.07027298710962164;-0.07287224220887537;-0.11948000812833198;-0.0940223985559075;0.01929889170324972;116
0.7932416439056397;0.12488789238695729;0.025084733963012695;0.003059514406793157;True;poisson;0.4;8;0.5;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 200};-0.10595282117092672;-0.10077831393745193;-0.07012775367296603;-0.07387005406913105;-0.1193913023649933;-0.0940240490430938;0.019019094014517353;117
1.0290306568145753;0.006320010372024481;0.034141254425048825;0.0011435738276427785;True;friedman_mse;0.4;6;0.5;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10600844400577873;-0.10074180131128033;-0.07016932762150066;-0.07389355872715817;-0.11931568349528748;-0.09402576303220109;0.018987917480307013;118
1.662434196472168;0.15107321609965882;0.04207491874694824;0.005942954193396301;True;poisson;0.4;6;0.3;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10605604870615146;-0.10104026114130676;-0.07020303091192026;-0.0730530240091401;-0.11978052083358087;-0.09402657712041988;0.01931122394369462;119
3.2537489891052247;0.6178155885884249;0.07216000556945801;0.03426217276864152;True;friedman_mse;;1;0.3;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': None, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10639864665305228;-0.10121021008213366;-0.0701968697279935;-0.07298595031420432;-0.11935320494069487;-0.09402897634361573;0.019270047565179367;120
1.0340795993804932;0.012713598081145997;0.03428936004638672;0.00115009114249368;True;friedman_mse;0.4;8;0.5;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10593723678668322;-0.10083940140182042;-0.07015093070771478;-0.07390847297488462;-0.11930898860549177;-0.09402900609531896;0.018985590827840012;121
1.0305832862854003;0.011056567431868836;0.03358368873596192;0.0004963198999650537;True;squared_error;0.4;6;0.5;300;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10598189565645126;-0.10083497626232352;-0.07020271622851908;-0.0738054977052554;-0.11933510234427656;-0.09403203763936517;0.01900670218951585;122
2.3450799942016602;0.5382202680432814;0.11608800888061524;0.0796223202539417;True;poisson;0.4;1;0.5;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10602703343449796;-0.10073853242001997;-0.070063415159958;-0.07402777099383978;-0.11934018713989934;-0.09403938782964302;0.01899486617467324;123
1.8532598972320558;0.07309715510751591;0.0343437671661377;0.00039837558362184515;True;poisson;0.8;6;0.3;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10624733234327262;-0.10117995764384159;-0.07031802085305917;-0.0730974978674791;-0.11935617572110539;-0.09403979688575158;0.01919493371308747;124
1.2017391204833985;0.16510848629486533;0.04644794464111328;0.014295751419504267;True;poisson;0.4;6;0.5;300;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 300};-0.10591595896766007;-0.1008779265530254;-0.07008009006266458;-0.07404634177069508;-0.11928407123050502;-0.09404087771691003;0.018967774898392634;125
0.8801729679107666;0.026220380844912548;0.02388739585876465;0.0005521531338526985;True;friedman_mse;0.4;6;0.3;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10601913788694019;-0.1010812631882666;-0.0702939553017643;-0.0733151308144516;-0.11949547672816772;-0.09404099278391809;0.01915440035030935;126
1.8334729194641113;0.08421438828592602;0.03416624069213867;0.0005147825968197272;True;friedman_mse;0.8;1;0.3;300;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 300};-0.10613600739969925;-0.10120097543673422;-0.07035346607386547;-0.07320562257831723;-0.11932960923996117;-0.09404513614571545;0.019143042285969605;127
1.2234457015991211;0.059791210692657935;0.023871755599975585;0.0002715860182335063;True;friedman_mse;0.8;6;0.3;200;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10632966527678779;-0.10116954386373175;-0.07009439637495671;-0.07314284208410932;-0.11949231662448168;-0.09404575284481345;0.019286107260546213;128
0.6143238544464111;0.03005647367070382;0.013700342178344727;0.00038262658536325223;True;squared_error;0.8;1;0.3;100;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 100};-0.10615930201043106;-0.10108403220347391;-0.0704190294967378;-0.07320148752618932;-0.11936715805448787;-0.09404620185826398;0.01913193384549791;129
1.5547264575958253;0.04676096395730043;0.01468644142150879;0.0007138436938733622;True;poisson;;1;0.1;100;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': None, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100};-0.10628807022695307;-0.1008444977938623;-0.07006660990610455;-0.07253570824634978;-0.12051667780777336;-0.09405031279620862;0.01966971452207202;130
1.2187334537506103;0.07512280602482613;0.02411684989929199;0.0003264417085512158;True;squared_error;0.8;6;0.3;200;{'bootstrap': True, 'criterion': 'squared_error', 'max_samples': 0.8, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.3, 'n_estimators': 200};-0.10634753026091509;-0.10115671767805666;-0.07022169765391027;-0.0732288223872936;-0.11930170558648588;-0.09405129471333232;0.019186936926958435;131
0.3427575588226318;0.003685090190204961;0.013286924362182618;0.00044242730262195734;True;friedman_mse;0.4;8;0.5;100;{'bootstrap': True, 'criterion': 'friedman_mse', 'max_samples': 0.4, 'min_samples_leaf': 8, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100};-0.10592096076138091;-0.10084718808244938;-0.07010045129071876;-0.0741193250504486;-0.11927437859889066;-0.09405246075677767;0.018943090603029386;132
0.7992674350738526;0.1350866864158024;0.024218320846557617;0.0004753139725007223;True;poisson;0.4;6;0.5;200;{'bootstrap': True, 'criterion': 'poisson', 'max_samples': 0.4, 'min_samples_leaf': 6, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 200};-0.10590142969335309;-0.10082679344133744;-0.07023514717430074;-0.0739949564844208;-0.11931203330988209;-0.09405407202065882;0.018941507567706264;133
