TP_GRAU_ACADEMICO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_TRANSFERIDO;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;PERC_DESVINCULADO
1.0;0;1;127;0;127;0;100;0;27;0;127;0;127;0;100;0;27;0;118;25;93;0;118;93;88;5;0;0;0;0;0;25;0;0;0;91;10;7;7;2;0;1;61;11;43;3;0;0;197;31;166;0;197;0;135;33;12;13;4;0;0;107;19;68;3;0;0;21;1;20;0;21;0;11;6;1;2;1;0;0;12;1;8;0;0;0;118;0;197;0;21;0;0;0;0;0;7;0;0;0;0;7;7;0;0;0;34;0;0;0;0;34;33;1;0;0;6;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;0;104;14;0;188;9;0;21;0;0;0;0;0;0;242;111;165;17;0;0;0;0;0;0;0;0;0.49746192893401014
3.0;0;1;86;0;86;0;80;0;6;0;135;0;135;0;129;0;6;0;57;18;39;0;57;51;37;14;0;0;0;0;0;6;0;0;0;36;9;8;3;1;0;0;45;5;7;0;0;0;102;28;74;0;102;0;60;19;13;5;4;1;0;78;5;15;3;0;1;12;1;11;0;12;0;6;3;2;0;0;1;0;8;1;3;0;0;0;57;0;102;0;12;0;0;0;0;0;9;0;0;0;0;9;9;0;0;0;10;0;0;0;0;10;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;51;6;0;91;11;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14705882352941177
1.0;0;1;88;0;88;0;80;0;8;0;72;0;72;0;64;0;8;0;53;7;46;0;53;50;41;9;0;0;0;0;0;3;0;0;0;50;3;0;0;0;0;0;30;7;14;1;1;0;90;11;79;0;90;0;75;14;1;0;0;0;0;52;8;28;2;0;0;5;2;3;0;5;0;3;2;0;0;0;0;0;3;0;2;0;0;0;53;0;90;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;2;0;38;15;0;64;26;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32222222222222224
3.0;0;1;60;0;60;0;60;0;0;0;31;0;31;0;31;0;0;0;22;2;20;0;22;22;20;1;0;2;0;0;0;0;0;0;0;20;1;1;0;0;0;0;4;0;3;0;0;15;30;2;28;0;30;0;24;3;3;0;0;0;0;4;1;2;0;0;23;6;1;5;0;6;0;3;1;2;0;0;0;0;2;1;0;0;0;3;22;0;30;0;6;0;1;0;0;0;5;2;2;0;0;3;1;2;0;0;6;0;0;0;0;6;1;2;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;18;4;0;25;5;0;6;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0.4666666666666667
1.0;0;1;50;0;50;0;50;0;0;0;33;0;33;0;33;0;0;0;26;3;23;0;26;26;25;2;0;1;0;0;0;0;0;0;0;25;0;0;1;0;0;0;5;1;3;0;0;17;51;8;43;0;51;0;46;4;1;0;0;0;0;12;0;3;0;0;36;10;1;9;0;10;0;8;2;0;0;0;0;0;2;0;1;0;0;7;26;0;48;3;10;0;0;0;0;0;5;0;0;0;0;5;2;1;2;0;16;4;4;0;0;12;2;2;8;0;5;2;2;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;22;4;0;37;14;0;7;3;0;0;0;0;0;0;0;0;0;11;8;9;0;0;0;0;0;0.19607843137254902
1.0;0;1;60;0;60;0;60;0;0;0;4;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;0;6;0;5;1;0;0;0;0;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5
3.0;0;1;50;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;9;0;5;2;1;1;0;0;0;6;2;0;1;0;0;2;0;2;0;2;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;3;0;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666
3.0;0;1;26;0;26;0;26;0;0;0;55;0;55;0;55;0;0;0;26;5;21;0;26;26;13;0;0;13;0;0;0;0;0;0;0;20;4;1;1;0;0;0;10;4;11;0;0;1;23;4;19;0;23;0;17;4;1;1;0;0;0;10;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;7;0;0;0;0;0;0.13043478260869565
1.0;0;1;7;0;7;0;6;0;1;0;25;0;25;0;15;0;10;0;7;1;6;0;7;6;4;0;0;2;0;0;0;1;0;0;0;6;0;0;1;0;0;0;2;0;4;0;0;1;6;1;5;0;6;0;6;0;0;0;0;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;0;0;0;0;0;0.16666666666666666
3.0;0;1;70;70;0;0;50;0;20;0;70;70;0;0;50;0;20;0;50;7;43;50;0;44;21;22;0;1;0;0;0;0;0;6;0;39;7;2;1;1;0;0;30;7;11;1;0;1;68;6;62;68;0;0;55;9;1;1;2;0;0;40;6;17;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;32;18;0;44;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25
1.0;0;1;50;0;50;0;40;0;10;0;18;0;18;0;9;0;9;0;8;1;7;0;8;6;3;3;0;0;0;0;0;2;0;0;0;5;2;0;0;1;0;0;7;1;0;0;0;0;17;1;16;0;17;0;12;3;1;0;1;0;0;14;1;1;0;0;1;3;0;3;0;3;0;3;0;0;0;0;0;0;1;0;1;0;0;1;8;0;17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;0;11;6;0;3;0;0;0;0;0;0;0;0;0;0;14;8;14;0;0;0;0;0;0.058823529411764705
1.0;0;1;344;172;172;0;120;0;224;0;247;71;176;0;127;0;120;0;60;10;50;0;60;54;54;0;0;0;0;0;0;6;0;0;0;44;10;2;2;1;1;0;27;7;16;0;0;10;131;16;115;0;131;0;93;29;3;3;2;1;0;60;11;25;0;0;35;10;2;8;0;10;0;5;4;1;0;0;0;0;6;0;3;0;0;1;60;0;131;0;10;0;0;0;0;0;60;1;1;0;0;60;4;0;60;0;128;1;1;0;0;128;7;3;127;0;7;0;0;0;0;7;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;5;0;32;28;0;61;70;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16793893129770993
1.0;0;1;93;46;47;0;41;0;52;0;93;46;47;0;41;0;52;0;5;0;5;0;5;5;4;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;2;1;1;0;0;1;70;7;63;14;56;0;47;17;5;1;0;0;0;19;4;26;2;0;19;46;6;40;13;33;0;30;13;3;0;0;0;0;15;3;15;2;0;11;5;0;70;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;2;3;0;47;23;0;29;17;0;0;0;0;0;0;0;0;0;3;0;3;2;0;0;0;0;0.08571428571428572
1.0;0;1;100;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;21;0;22;0;17;5;0;0;0;0;0;10;3;5;3;0;1;14;1;13;0;14;0;11;3;0;0;0;0;0;5;3;4;2;0;0;0;0;22;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;10;0;0;0;0;0;0;6;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22727272727272727
1.0;0;1;161;0;161;0;60;0;101;0;73;0;73;0;68;0;5;0;61;11;50;0;61;56;56;0;0;0;0;0;0;5;0;0;0;41;10;1;4;5;0;0;37;4;18;0;0;2;115;19;96;0;115;0;76;14;12;6;6;0;1;65;6;36;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;115;0;0;0;0;0;0;0;59;0;0;0;0;59;0;0;0;59;104;0;0;0;0;104;0;0;13;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;34;27;0;73;42;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0.09565217391304348
3.0;0;1;316;158;158;0;144;0;172;0;232;64;168;0;221;0;11;0;100;14;86;0;100;92;92;0;0;0;0;0;0;8;0;0;0;70;21;5;3;0;1;0;39;7;25;0;0;29;153;21;132;0;153;0;95;30;12;10;4;2;0;67;11;35;1;0;39;20;0;20;0;20;0;10;2;4;1;3;0;0;12;1;2;1;0;4;100;0;151;2;18;2;0;0;0;0;100;0;0;0;0;100;5;1;100;0;150;0;0;0;0;150;5;4;150;0;18;0;0;0;0;18;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;16;0;47;53;0;70;83;0;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3006535947712418
1.0;0;1;272;136;136;0;120;0;152;0;311;164;147;0;302;0;9;0;101;9;92;63;38;94;94;0;0;0;0;0;0;7;0;0;0;90;8;2;1;0;0;0;51;12;21;1;0;16;240;21;219;126;114;0;190;35;10;3;2;0;0;114;20;43;2;0;61;9;1;8;1;8;0;1;3;3;1;1;0;0;5;1;3;0;0;0;101;0;240;0;9;0;1;0;0;0;101;0;0;0;0;101;6;2;100;0;239;1;1;0;0;239;13;3;232;0;9;0;0;0;0;9;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;24;0;37;64;0;101;139;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12083333333333333
1.0;0;1;534;0;534;0;180;0;354;0;116;0;116;0;76;0;40;0;48;6;42;0;48;40;40;0;0;0;0;0;0;8;0;0;1;32;8;1;3;3;0;0;15;8;9;1;0;15;134;14;120;0;134;1;82;35;9;3;4;0;0;46;16;31;2;0;39;22;2;20;0;22;0;10;10;2;0;0;0;0;8;2;8;0;0;4;48;0;134;0;22;0;0;0;0;0;48;0;0;0;0;48;3;0;48;0;130;1;1;0;0;130;10;3;122;0;19;0;0;0;0;19;3;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;7;0;22;26;0;65;68;1;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29850746268656714
1.0;0;1;126;62;64;0;121;0;5;0;623;328;295;0;605;0;18;0;109;15;94;61;48;104;59;44;0;1;0;0;0;5;0;0;0;93;9;3;1;3;0;0;53;10;33;0;0;13;192;25;167;142;50;0;149;34;4;2;2;1;0;108;15;62;2;0;5;31;3;28;26;5;0;18;11;1;0;0;1;0;19;1;11;0;0;0;108;1;191;1;31;0;1;1;0;0;98;60;41;19;0;41;1;0;39;1;137;71;60;11;0;70;2;0;64;4;15;4;4;0;0;12;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;78;31;0;130;62;0;21;10;0;0;0;0;0;0;0;0;0;52;6;48;12;0;0;0;0;0.28125
1.0;0;1;240;120;120;0;200;0;40;0;379;219;160;0;339;0;40;0;203;26;177;124;79;174;44;129;0;1;0;0;0;29;0;0;0;170;19;9;5;0;0;0;111;2;34;0;1;55;484;67;417;181;303;0;340;98;27;12;4;3;0;265;11;74;0;2;132;44;7;37;0;44;0;16;22;5;0;1;0;0;20;3;8;0;0;13;202;1;484;0;44;0;1;0;1;0;52;0;0;0;0;52;27;0;13;12;142;1;0;1;0;141;56;0;49;37;18;1;0;1;0;17;1;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;16;0;72;131;0;157;327;0;18;26;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.22107438016528927
1.0;0;1;491;0;491;0;180;0;311;0;132;0;132;0;92;0;40;0;38;2;36;0;38;33;33;0;0;0;0;0;0;5;0;0;0;32;4;1;1;0;0;0;19;3;5;1;0;10;167;13;154;0;167;0;117;32;11;5;1;1;0;59;19;40;1;0;48;29;4;25;0;29;0;20;8;1;0;0;0;0;8;4;11;0;0;6;38;0;166;1;29;0;0;0;0;0;38;1;1;0;0;38;1;1;38;0;164;5;5;0;0;164;15;5;153;0;27;2;2;0;0;27;8;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;14;0;9;29;0;73;94;0;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19161676646706588
1.0;0;1;90;0;90;0;60;0;30;0;171;0;171;0;166;0;5;0;43;4;39;0;43;40;34;6;0;0;0;0;0;3;0;0;0;39;2;1;0;0;1;0;14;1;3;0;0;25;89;10;79;0;89;0;60;23;3;3;0;0;0;40;4;13;0;0;32;11;2;9;0;11;0;4;7;0;0;0;0;0;8;0;2;0;0;1;43;0;89;0;11;0;0;0;0;0;17;1;1;0;0;16;2;0;1;13;30;1;1;0;0;29;8;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;15;28;0;39;50;0;5;6;0;0;0;0;0;0;0;0;0;14;3;13;2;0;0;0;0;0.06741573033707865
1.0;0;1;100;0;100;0;80;0;20;0;95;0;95;0;75;0;20;0;74;11;63;0;74;67;53;14;0;0;0;0;0;7;0;0;0;66;4;2;1;0;1;0;38;13;18;0;0;5;157;14;143;0;157;0;134;16;4;2;1;0;0;96;17;36;0;0;8;18;1;17;0;18;0;11;5;1;1;0;0;0;14;0;4;0;0;0;74;0;157;0;18;0;0;0;0;0;73;1;1;0;1;73;3;2;68;0;145;5;3;0;5;142;12;6;124;0;10;1;0;0;1;9;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;43;31;0;110;47;0;15;3;0;0;0;0;0;9;6;9;0;20;4;20;3;0;0;0;0;0.18471337579617833
3.0;0;1;380;190;190;0;168;0;212;0;279;126;153;0;258;0;21;0;123;14;109;0;123;103;103;0;0;0;0;0;0;20;0;0;0;80;27;10;2;4;0;0;41;19;26;2;1;34;162;16;146;0;162;0;93;39;17;6;6;1;0;49;20;43;2;1;47;20;2;18;0;20;0;5;6;5;2;2;0;0;6;1;8;0;0;5;123;0;162;0;20;0;1;1;0;0;122;0;0;0;0;122;7;0;122;0;160;4;2;2;0;160;12;3;157;0;19;0;0;0;0;19;4;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;11;0;49;74;0;71;91;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2716049382716049
3.0;0;1;192;96;96;0;96;0;96;0;103;33;70;0;85;0;18;0;47;4;43;0;47;33;33;0;0;0;0;0;0;14;0;0;0;34;10;1;2;0;0;0;21;7;6;2;0;11;98;8;90;0;98;0;58;26;8;5;0;0;1;43;5;18;2;0;30;12;1;11;0;12;0;6;4;2;0;0;0;0;6;0;6;0;0;0;46;1;97;1;12;0;2;0;2;0;47;0;0;0;0;47;5;0;47;0;98;1;1;0;0;98;7;0;97;0;12;0;0;0;0;12;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;16;0;18;29;0;29;69;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2653061224489796
3.0;0;1;544;248;296;0;240;0;304;0;332;151;181;0;299;0;33;0;176;22;154;85;91;144;144;0;0;0;0;0;0;32;0;0;0;109;28;21;11;5;2;0;69;22;36;2;0;47;239;32;207;80;159;0;135;48;31;15;8;2;0;94;32;49;2;0;62;21;3;18;0;21;0;6;9;2;2;2;0;0;9;5;3;0;0;4;176;0;239;0;21;0;1;0;1;1;176;2;2;0;0;176;6;2;176;0;238;1;1;0;0;238;14;3;233;0;21;0;0;0;0;21;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;14;1;67;109;0;95;144;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18828451882845187
3.0;0;1;232;116;116;0;120;0;112;0;261;98;163;0;246;0;15;0;117;20;97;0;117;104;104;0;0;0;0;0;0;13;0;0;1;95;12;5;3;1;0;0;41;9;31;0;0;36;183;31;152;0;183;0;140;21;10;9;2;1;0;62;13;42;0;0;66;15;1;14;0;15;0;11;3;0;1;0;0;0;11;2;1;0;0;1;117;0;183;0;15;0;2;2;2;0;117;1;1;0;0;117;7;3;117;0;181;1;1;0;0;181;16;3;175;0;13;0;0;0;0;13;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;13;0;49;68;0;75;108;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13114754098360656
1.0;0;1;280;140;140;0;120;0;160;0;237;124;113;0;117;0;120;0;71;6;65;50;21;55;55;0;0;0;0;0;0;16;0;0;0;62;6;1;1;1;0;0;38;2;14;1;0;16;207;20;187;136;71;0;161;28;8;4;6;0;0;104;8;36;1;0;58;23;4;19;17;6;0;9;9;1;1;3;0;0;14;0;4;0;0;5;71;0;207;0;23;0;2;0;1;0;71;0;0;0;0;71;10;0;71;0;201;1;0;1;0;201;19;1;197;0;19;1;0;1;0;19;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;25;0;24;47;0;61;146;0;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1642512077294686
1.0;0;1;208;104;104;0;120;0;88;0;171;98;73;0;157;0;14;0;81;8;73;49;32;71;71;0;0;0;0;0;0;10;0;0;0;69;8;3;1;0;0;0;33;2;23;1;0;22;285;20;265;142;143;0;226;41;10;4;4;0;0;138;15;54;1;0;77;22;2;20;3;19;0;13;6;1;1;1;0;0;17;0;2;0;0;3;81;0;285;0;22;0;0;0;0;0;81;1;0;1;0;81;12;1;81;0;278;1;0;1;0;278;20;1;276;0;20;0;0;0;0;20;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;24;0;31;50;0;93;192;0;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14736842105263157
1.0;0;1;440;220;220;0;144;0;296;0;326;176;150;0;186;0;140;0;84;8;76;55;29;64;64;0;0;0;0;0;0;20;0;0;0;71;9;1;1;2;0;0;42;7;19;0;0;16;131;15;116;94;37;0;108;16;2;3;2;0;0;58;11;23;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;131;0;0;0;0;0;0;0;84;2;2;0;0;84;5;0;83;0;130;2;2;0;0;130;5;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;11;0;31;53;0;36;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12213740458015267
3.0;0;1;284;142;142;0;120;0;164;0;241;81;160;0;235;0;6;0;50;6;44;0;50;48;48;0;0;0;0;0;0;2;0;0;0;31;8;6;4;1;0;0;11;10;14;1;0;14;70;8;62;0;70;0;39;19;3;4;5;0;0;18;12;22;1;0;17;8;2;6;0;8;0;3;4;0;0;1;0;0;2;1;4;0;0;1;50;0;69;1;8;0;0;0;0;0;50;2;2;0;0;50;3;0;50;0;69;2;2;0;0;69;4;1;68;0;7;0;0;0;0;7;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;8;0;21;29;0;29;41;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4
3.0;0;1;320;160;160;0;120;0;200;0;75;44;31;0;75;0;0;0;15;6;9;0;15;15;15;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;4;1;3;0;0;7;11;4;7;0;11;0;9;2;0;0;0;0;0;2;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;11;0;0;0;0;0;0;0;15;0;0;0;0;15;0;0;15;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;9;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091
