CO_CURSO_IND;TADA
1288703;0.0
1322001;0.0
1385488;0.05555555556
1468653;0.030864197529999998
1153833;0.1
91017;0.0
48205;0.3384615385
110172;0.3833333333
1322390;0.2682926829
1181115;0.22580645159999999
1191424;0.28125
1314243;0.05084745763
1376131;0.0
1421300;0.1
5000135;0.05555555556
5000141;0.2
5000143;0.1031746032
122845;0.06896551724
150129;0.0
1103832;0.02380952381
1127925;0.10810810809999999
1270538;0.04761904762
48231;0.014084507040000001
1486143;0.03333333333
1486980;0.0
1486981;0.12195121950000001
72017;0.1034482759
121824;0.1145833333
121940;0.07547169811
122124;0.07228915663
1116895;0.07692307692
1128356;0.03571428571
1128377;0.06976744186
1166436;0.05172413793
1168577;0.02272727273
1188328;0.15
1188348;0.04545454545
1188375;0.0
1188377;0.0243902439
1214442;0.0612244898
1260286;0.02272727273
1260313;0.02127659574
1420608;0.1
1420616;0.0
1420636;0.09259259259000001
1420648;0.04255319149
1457002;0.0
1457004;0.06976744186
5001091;0.03921568627
83436;0.07894736842
1191217;0.16666666670000002
1191221;0.1212121212
1191224;0.02941176471
1270621;0.4285714286
1299197;0.2903225806
1341371;0.16326530609999998
48271;0.0243902439
1454751;0.2666666667
87330;0.05882352941
1128034;0.0
1193457;0.1621621622
1419884;0.03333333333
1332666;0.162601626
71407;0.060869565220000005
86792;0.00613496933
92988;0.07731958762999999
1259379;0.0
1260461;0.028571428569999998
1260462;0.02631578947
1280504;0.06896551724
1300081;0.0
59122;0.16666666670000002
1205130;0.125
1205131;0.1034482759
62638;0.04
88728;0.0
1186003;0.05
1419853;0.05
48437;0.0
1177465;0.0
113124;0.0625
1101105;0.0
18733;0.14285714289999998
19849;0.0
1300214;0.0
85146;0.0
49451;0.0
49453;0.0
49455;0.0
96934;0.0
109276;0.0
1102216;0.0
1445646;0.0
1473710;0.0
1485607;0.0
97637;0.0
50760;0.1153846154
68845;0.0
72065;0.07272727273
1150521;0.04918032787
1150674;0.08
1156711;0.1204819277
19799;0.0
51050;0.08
85616;0.0
1442815;0.09090909091
54934;0.02105263158
1322106;0.0
117022;0.08571428571
1285574;0.0
1367038;0.05555555556
51139;0.09278350515
1134421;0.012658227849999999
1134422;0.044303797469999996
1308555;0.04444444444
1486117;0.02127659574
1486122;0.0
1486128;0.0
53342;0.07142857142999999
57466;0.041666666670000005
51180;0.0
1322633;0.0
79640;0.24
51233;0.0
1365445;0.0
56726;0.04545454545
48169;0.25
1484064;0.125
1105676;0.0
51715;0.0
122860;0.0
110508;0.027027027029999998
1166126;0.09756097561
1186571;0.075
1262814;0.09375
5001339;0.0
5001436;0.05555555556
51864;0.2058823529
1260812;0.0303030303
51888;0.0
1151687;0.02941176471
1161716;0.07317073170999999
97239;0.0
72477;0.0
1180251;0.2037037037
83894;0.10169491530000001
1405546;0.06666666667
58806;0.0
1098645;0.0
5000054;0.375
1105981;0.0
72285;0.2307692308
1042278;0.06382978723
119970;0.0
1330698;0.0
1076195;0.11111111109999999
1164214;0.07407407407
58910;0.0
109796;0.0
1404219;0.0
1404221;0.0
57906;0.1333333333
1405879;0.0
1058390;0.18644067799999997
72575;0.09090909091
82364;0.09523809524
104360;0.0
65409;0.07142857142999999
71905;0.0
115232;0.0
98595;0.018348623850000002
1453389;0.0
1458139;0.0
1458188;0.0
1484236;0.0
58808;0.041666666670000005
1190854;0.0
72259;0.0
72533;0.0
1070485;0.0
67934;0.02222222222
60743;0.0
1388165;0.0
1458241;0.03636363636
1258369;0.0
1280516;0.0
73140;0.08333333333000001
1304241;0.0
98762;0.0
99202;0.0
98764;0.0
101428;0.07692307692
1115114;0.0
1280279;0.05882352941
57066;0.0
59001;0.03225806452
59056;0.0
96938;0.046875
119321;0.09615384615
1405115;0.0
96249;0.0
1177484;0.5483870968
96855;0.0
1193782;0.0350877193
1300474;0.8333333333
1303367;0.0
73519;0.0
73898;0.0
107422;0.07142857142999999
100668;0.0
97206;0.0
1151555;0.08474576271
1180836;0.03157894737
1473201;0.08108108107999999
1473218;0.09090909091
1304680;0.1549295775
1261671;0.03174603175
13446;0.05472636816
1399844;0.0
1399858;0.0
47798;0.0
90428;0.03846153846
1353669;0.0
97089;0.1
1260066;0.0
1305137;0.0
95175;0.0
117532;0.01515151515
1323876;0.0
96936;0.0
120408;0.0
1118149;0.0
68761;0.06666666667
1349715;0.0
67785;0.0
74406;0.027027027029999998
1300284;0.0
71305;0.07352941176
56158;0.0
83182;0.0
110570;0.0
112272;0.0
1107150;0.0
94762;0.1538461538
1306689;0.08333333333000001
1313397;0.028225806449999998
1485389;0.0
1486085;0.2
1486086;0.3
1292285;0.0
1134546;0.14285714289999998
1204910;0.05263157895
1122899;0.0
107945;0.0
5000951;0.0
84653;0.0
1322828;0.14285714289999998
1284470;0.0
1036337;0.523255814
1258074;0.75
1282899;0.6071428570999999
1321756;0.44
1429915;0.5652173913
1429948;0.5111111111000001
1457860;0.4615384615
1457870;0.19736842110000002
1457871;0.8421052632
1457873;0.4375
1457877;0.4615384615
1457890;0.4705882353
1515260;0.46666666669999995
1516444;0.7419354839000001
112292;0.3548387097
59060;0.0
71937;0.0
1153353;0.0
1405789;0.1
1304009;0.0
1322118;0.0
1127932;0.115942029
1258063;0.09836065574
1364254;0.0
1405189;0.06060606061
1441079;0.08888888889
20512;0.05
3858;0.01818181818
66234;0.06451612903
1101244;0.2168674699
1457553;0.0
1103821;0.05882352941
1367078;0.02985074627
102626;0.01886792453
1312023;0.0652173913
1330186;0.06593406593000001
1337241;0.0
1363832;0.025641025640000002
1376000;0.1136363636
1300251;0.017857142859999998
65473;0.0
90361;0.0
100694;0.0
122150;0.0
1188550;0.0
1188620;0.0
1342612;0.02325581395
100716;0.18421052629999998
1105088;0.02941176471
1127035;0.06153846154
1128230;0.044117647059999994
1168085;0.05
1260196;0.1388888889
1105434;0.2058823529
1330347;0.1395348837
1517414;0.0
1181327;0.08620689655
1457177;0.1621621622
1457231;0.03703703704
1466110;0.06578947368
91909;0.04615384615
1190440;0.025
1261310;0.0
1292727;0.05882352941
1342408;0.0
1342409;0.07692307692
1382664;0.0
1404853;0.09375
1421026;0.057142857139999996
1451148;0.0
1167817;0.025641025640000002
1191018;0.040816326529999995
1191042;0.09090909091
1404253;0.08333333333000001
5000578;0.07692307692
80904;0.12
98918;0.0
1126898;0.0
1161236;0.0
1415487;0.1379310345
1332852;0.0
60018;0.0
5001211;0.03448275862
105953;0.1333333333
1284622;0.04255319149
1204530;0.0
59333;0.33333333330000003
5001383;0.01538461538
60168;0.152173913
75917;0.2727272727
75921;0.1
1261609;0.2975609756
1457491;0.3086419753
1487670;0.36842105259999997
112526;0.0
39407;0.07407407407
100684;0.0
107462;0.0
1263237;0.0
1367175;0.02272727273
1455381;0.09375
60644;0.05479452055
1516685;0.0
1483856;0.0
1483858;0.0
99820;0.0
1364692;0.0
5001006;0.05813953488
95799;0.0
83294;0.0
18001;0.04
88258;0.02
1454852;0.0
1487512;0.0
119946;0.3076923077
1283122;0.125
88068;0.0
1388299;0.10810810809999999
1457273;0.01388888889
48640;0.0
1280593;0.0
1330719;0.00980392157
48072;0.0
67299;0.0
1071167;0.05063291139000001
1323837;0.01382488479
1465703;0.1267605634
84425;0.0
107976;0.0
1100049;0.0
17452;0.0
1178627;0.0
119964;0.0
5000008;0.02325581395
69212;0.03921568627
74677;0.02739726027
120682;0.0
1043986;0.0119047619
5001304;0.08571428571
108796;0.0
1137883;0.0
18280;0.0625
1375316;0.0
41238;0.23170731709999998
88988;0.0
1390493;0.09090909091
1390495;0.05555555556
94455;0.0
90875;0.0
108786;0.0
5001252;0.0
5001487;0.02777777778
1178673;0.0
73306;0.37037037040000004
73622;0.380952381
1349758;0.2173913043
74416;0.17948717949999998
20415;0.28571428569999996
87960;0.09803921569
5001452;0.1621621622
18818;0.0
86972;0.03571428571
105286;0.0303030303
118836;0.0
1111849;0.01612903226
1143464;0.0139275766
1177664;0.12195121950000001
1285818;0.010344827590000001
1452517;0.07142857142999999
5001459;0.0
97145;0.0
110486;0.0
1060033;0.0
1135007;0.03174603175
1135269;0.0
1205577;0.0
1259153;0.0
1279533;0.04545454545
1279538;0.0
1284949;0.04
1303633;0.0
1303637;0.0
1322073;0.0
1322074;0.0
5000003;0.0
96442;0.33333333330000003
96973;0.0
51022;0.0
1349140;0.03773584906
1295581;0.10404624280000001
75347;0.05109489051
79430;0.08421052632
1204641;0.07438016529000001
75349;0.03550295858
1153085;0.09090909091
1259168;0.03947368421
75353;0.06315789474
1210130;0.061728395059999996
75359;0.07142857142999999
1443208;0.0
83314;0.0
1130274;0.04508196721
80890;0.0
80892;0.21621621619999998
80956;0.2727272727
99934;0.03703703704
1071538;0.0
1071985;0.0
101190;0.04
107398;0.03703703704
1103759;0.08
1191268;0.1470588235
1314995;0.075
1452608;0.04761904762
5000133;0.04444444444
117454;0.040816326529999995
1190173;0.1818181818
1190175;0.04761904762
5001176;0.1176470588
1137739;0.01538461538
1259097;0.01315789474
1322847;0.0
90887;0.0350877193
92319;0.0
117504;0.04545454545
107409;0.0
1128808;0.0
1137927;0.0
101798;0.0
115197;0.0
5001409;0.0
110428;0.05
1059802;0.12269938650000001
1136481;0.4210526316
105942;0.0
83186;0.0
83188;0.0
107778;0.0
58741;0.0
1332104;0.1951219512
1440445;0.08333333333000001
5001369;0.0
1102783;0.0
1110052;0.0
1313361;0.075
1313407;0.05
92080;0.06153846154
17077;0.2272727273
98013;0.0
1441732;0.02631578947
85640;0.08163265305999999
1321949;0.0
100654;0.0
107962;0.0
37303;0.0
18384;0.01538461538
1258915;0.03225806452
53429;0.0
79418;0.08
113890;0.07142857142999999
1385942;0.08620689655
1257511;0.054054054049999994
1131840;0.0
117500;0.0
1303692;0.0
112134;0.0
1118154;0.04545454545
104836;0.03773584906
107828;0.07407407407
1404620;0.020833333330000002
1279732;0.025
101757;0.051282051280000004
5001153;0.02380952381
114616;0.07228915663
1114727;0.0
1315343;0.0
117032;0.0
1188468;0.05479452055
1285124;0.03636363636
1285323;0.00819672131
1364108;0.09523809524
1364335;0.11627906980000001
1364338;0.1411764706
1404021;0.07317073170999999
1487053;0.02777777778
90767;0.05504587156
1314413;0.06818181818
1318224;0.0243902439
1057622;0.17647058820000003
69410;0.0
94227;0.05882352941
112826;0.0
114163;0.0
1280610;0.0
118994;0.16666666670000002
107920;0.02325581395
1322136;0.06818181818
114918;0.01694915254
110038;0.0
1204536;0.125
1073316;0.1967213115
1102342;0.2549019608
1150328;0.04232804233
1106470;0.0
96819;0.06395348837
96867;0.0
1102774;0.3720930233
1102793;0.4285714286
1102924;0.6470588235
1103034;0.32558139529999996
1125945;0.4523809524
1160123;0.3846153846
1264046;0.5208333333
1342973;0.5813953488
1377572;0.47619047620000005
1419856;0.46341463410000006
96841;0.05555555556
98665;0.08333333333000001
97893;0.1489361702
1258298;0.2142857143
1279743;0.3142857143
48860;0.0
1332413;0.0
47941;0.02272727273
1076048;0.0
1321880;0.0
122616;0.125
1280475;0.09523809524
96809;0.03225806452
80073;0.03125
103441;0.05555555556
1103689;0.08
79930;0.0
62538;0.06617647059000001
71512;0.0
71514;0.00867052023
71516;0.00735294118
1180291;0.013333333329999999
1184070;0.0652173913
1368761;0.00328947368
1439766;0.01769911504
48895;0.1086956522
99230;0.09090909091
20477;0.0
1473793;0.01724137931
106824;0.0
59158;0.0
1280248;0.0
1321971;0.0
71851;0.25
1209155;0.1625
1149718;0.1134020619
1442103;0.08045977011
101362;0.01063829787
1260475;0.0
79702;0.0
5001172;0.06779661017
5001296;0.0
5001522;0.04761904762
1001938;0.0
1009801;0.0
1332356;0.0
1039284;0.0
1101541;0.07692307692
1053121;0.051282051280000004
1055545;0.375
1184949;0.16666666670000002
1058832;0.0
5001447;0.0
113328;0.0
1304525;0.0
1118298;0.09090909091
1106267;0.01098901099
1303985;0.2
1204896;0.08163265305999999
74586;0.125
102276;0.0
1085586;0.0
1204010;0.01639344262
1280431;0.05
1379307;0.014388489209999999
1299624;0.0
1103633;0.1333333333
1163800;0.0
1203546;0.03225806452
18957;0.09756097561
1127156;0.06976744186
1268163;0.025
1313181;0.02631578947
1313182;0.05263157895
1313184;0.0243902439
1313188;0.05555555556
1404236;0.0
1445834;0.17948717949999998
1445885;0.075
1445992;0.275
1446765;0.09756097561
1446766;0.1052631579
1454054;0.07894736842
1110366;0.0
1199657;0.0
1349410;0.0
1265146;0.03125
21017;0.0
70520;0.1785714286
86326;0.0
1187671;0.07894736842
1395915;0.0
5000385;0.03225806452
1134540;0.0
1134660;0.0
1321639;0.0
101710;0.0
51307;0.0
59382;0.04761904762
1269748;0.025
1351760;0.44444444439999997
1128346;0.06666666667
1153954;0.04651162791
1153960;0.0406504065
1153961;0.1071428571
1268544;0.0
1313944;0.18
1342766;0.04
1419849;0.07894736842
1420135;0.23809523810000002
1457165;0.0487804878
1168520;0.1475409836
1150467;0.09009009008999999
1150374;0.08771929825000001
1160224;0.0989010989
1203116;0.04938271605
1268536;0.059405940590000005
1150438;0.04864864865
1149803;0.07058823529
1149804;0.01219512195
1149897;0.14361702129999998
1150397;0.0495049505
1152201;0.03191489362
1179304;0.047058823529999995
1151449;0.05140186916
1177589;0.05434782609
1150302;0.1354166667
1215132;0.0987654321
1450923;0.04651162791
1149689;0.056497175139999994
1149738;0.078125
1149739;0.04444444444
1150259;0.09090909091
1278856;0.1084337349
1516546;0.05154639175
1150342;0.06849315068
1457365;0.0987654321
1156898;0.2458100559
1364472;0.0
1364474;0.0
1183685;0.062146892659999994
1183690;0.043902439019999996
1516871;0.14285714289999998
1284534;0.08510638298
1157132;0.125
1353076;0.2
1364774;0.09090909091
1321831;0.14285714289999998
1333564;0.0
1388670;0.0
1364561;0.03488372093
5000999;0.0
1364871;0.0
1283779;0.1538461538
1364443;0.0
1187614;0.0
1396989;0.13636363640000002
5001358;0.0
1263622;0.24
1365706;0.29518072289999997
1441975;0.036585365849999996
1321335;0.09278350515
1207269;0.051282051280000004
5001366;0.25
86318;0.025
1206881;0.0
1457090;0.08695652173999999
5001196;0.3088235294
1285187;0.0
1285974;0.4482758621
1285976;0.75
1288002;0.06315789474
1370858;0.0
1309171;0.0
1321347;0.1326530612
1382749;0.07954545455
1304924;0.02941176471
1351364;0.2
1371335;0.061728395059999996
55777;0.09677419355
1307549;0.1
1496399;0.14285714289999998
1333186;0.0
1331580;0.0
1337696;0.3043478261
1386426;0.1368421053
1385021;0.04545454545
1458147;0.0625
5001424;0.07317073170999999
1458085;0.09756097561
5001434;0.05813953488
1503889;0.0
14137;0.08333333333000001
118468;0.0
112893;0.020408163269999998
1128077;0.0
